sentiment,title,desc,note_ip_location
2,"备婚日记订婚穿搭
","自己坚定的选全黑，但万怡的整体氛围还是白色更适配，所以搞了两套。
 

 
旗袍：小丽00+
是好看的，否则也不会全网抄设计，质量一般，舒适度一般。
 
男的衬衣：WELLBOUTIQUE200+
穿的我衣服，强烈推荐梨形姐妹试试这家店，尤其健美挂的身材盲买不会错，属于看着平平无奇但无论从版型质量都挑不出毛病，价格也很友好。
 
男的鞋：AJ藤原浩（不是我买的）
球鞋搭正装（没拍到全身照脑补一下），毕竟我俩的调性正经不了一点，光是想象他穿皮鞋我就觉得很滑稽
 

 
裙子：LEIYUSTUDIO200+
性价比高，版型很好，除了我身高限制会拖地之外一切都很喜欢。
 
鞋：hours00+
我脚肥很难买鞋，这双跟高很友好，又稳又舒适，穿旧一双后又买了一双，但第一双线下120买的，羊皮底很娇，第二双旗舰店打折00多买的，很明显没有第一双柔软好穿，一些商家的投机取巧。
 
男的T恤：GUCCI2000+
我觉得这个领口配色很好看，让大片的黑色没有那么闷了，也很适合男的平时的风格。
 
男的裤子：优衣库200+
我只能说优衣库男装永远的神，随时随地随心搭配，出不了一点错，比那些乱七八糟潮牌舒适度强的不是一星半点。
 
戒指：独白同款黑心2000+
水贝直播间买的，不是不想支持原版，但省一千多它不香嘛
 
男的戒指：pdd
姐妹送的王鹤棣同款，几十块钱，男的还挺喜欢。
 
btw拍照真的很累，拍一会会儿就烦了，结婚前得狠狠健身才能给当天拍照储备好体力
 

","陕西
"
1,"独生政策好啊
","笑死
买一两百的衣服被嫌弃
买优衣库hm衣服被嫌弃
在淘宝买衣服被嫌弃
非要塞钱给我去实体店买千把块钱的衣服
好好好
","贵州
"
2,"发现优衣库定制照片还有好多玩法呢
","可以变形状，可以各种点状条装模糊设计，还可以加文字，打了自己的名字上去哈哈

","日本
"
2,"惊喜发现优衣库可以DIY辣
","为了买塞尔达联名去的，但是还未发售，意外发现了三层可以定制短袖和帆布包。
可选的图案非常少，几乎没啥我特别喜欢的，但来都来了，于是复古一把用了qq头像定制哈哈哈。
 
优点就是出货超级快

","北京
"
2,"小排球优衣库联名
","看完电影立刻冲去优衣库
不好意思穿出门，但是可以当睡衣穿着看小排球🏐🤪

","中国香港
"
2,"UR绝了
","好喜欢ur这件连衣裙
材质柔软潇洒
颜色温柔很春夏
单穿适合度假
叠穿优衣库风衣则又飒又利落
 

","山东
"
1,"鹿岛什物纪会员代购
","优衣库HM无印良品平替
会员代购
每样收1元代购费
有喜欢的可以私聊发送会员码私信可免费使用
","福建
"
1,"试试优衣库帽子𓏗𓏗
","解锁一下对镜自拍新姿势
 

","辽宁
"
2,"夏日穿搭
","GU裙子又上新啦，女装冷感连衣裙，上下采用不同面料拼接的冷感感连衣裙，上衣部分采用紧身的T恤感面料，裙子则采用具有接触冷感功力能的尼龙面料;后背的拉链设计，方便穿脱，两侧的口袋设计，实用美美观。搭配防紫外线针织衫，夏日必备
","广东
"
1,"广州彩绘DIY老师
","与优衣库合作的第二年
悦享「美」天新灵感
202春夏新品发布会UT彩绘

","广东
"
2,"优衣库这件t恤好好看啊😻
","
","广东
"
0,"可是梨形好像穿不了
","刷小红书看到姐妹们瘦瘦高高穿这个裙子好好看，而且自带胸垫，一个冲动就跑去优衣库每个颜色都试了一遍
我1体重100，非常典型的梨形，屁股和腿超级离谱的那种
这款裙子腰线在胸下面一点，腰线下面那一圈比较凸出，加上屁股大就更凸出了穿上以后感觉自己膀大腰圆马上可以倒拔垂杨柳
p那条裙子意外地好看，很显白，但因为腿比较粗一直比较自卑，这条裙子会露出我的小腿肚所以还是舍弃了
（题外话，最后买了一条1r的半身裙

","上海
"
2,"起猛了优衣库牛仔裤和衬衫版型惊艳到了呀
","Jwa优衣库联名泡泡纱衬衫好好穿
叠穿自带bra的背心一整个少年感穿搭






","上海
"
2,"优衣库试衣间奶蓝色正肩好绝夏日少女感
","好喜欢这套啊
优衣库奶蓝色正肩T上身很贴合，长度很适合小个子女生
搭配明黄色衬衫和白色蛋糕裙
青春明媚的气质
太少女心啦想再做一次高中生🥳🥳🥳
 

","北京
"
1,"不要再蹲优衣库的短裤了
","这条是真的香元厂跟单就几十米太划算了
暗格纹的尼龙面料舒适有质感防泼水抗撕裂，
松紧腰调节腰带YKK拉链细节都拉滿;
腰间D字扣方便挂一些饰物，小码女生也是轻松驾驭
男女同款个色0

","江苏
"
1,"marimekko来啦月10日
","#
","上海
"
2,"优衣库你这样的话还要什么始祖鸟😇
","又到了穿防晒衣的时候噜
 

","上海
"
1,"出优衣库衬衫
","优衣库粉衬衫m码的买小了2买的只穿了两次10出要的d我可小刀中国人不骗中国人
","河南
"
2,"优衣库JWA基础款不费力穿搭
","优衣库JWA春夏上新，这套度假风穿搭爱了
低饱和度配色，干净清爽
随意的搭配起来都很chill
开起夏天的正确模式就是舒适感

","四川
"
2,"优衣库×marimekko联名款要来啦
","202夏季新款
感觉比冬季的好看不少，估计又要抢了
连衣裙和帽子鞋子都好可爱，童装也好看，月中旬希望我到时候不会忘记
 

","日本
"
1,"优衣库元买的s码灰色，全新吊牌在邮费自理
","有人要吗
","河北
"
2,"优衣库hellokitty定制DIY
","日本优衣库限定，银座店可自选图案九宫格定制自己喜欢的hellokitty专属T恤，非常可爱定制图案免费，最快10分钟完事，慢的话就得和大家一起排长队一个小时左右

","日本
"
1,"优衣库包邮啦
","官方旗舰店要邮费但这里不需要
微信扫一扫即可
","吉林
"
2,"春夏换季最喜欢的衣服
","优衣库浅蓝牛仔裤
去年买的一款磨毛边
货号是10
个人裤子买的不多
优衣库gu牛仔裤前前后后买来试了很多
几乎没有合适的
这一条很好
拿去剪了边
这几天想再买一条同款
但是找不到了
等等明年同款上新吧
图片没拍出来实物颜色
实物就是很漂亮的浅蓝
上个月还买了2藏青色那条
还有过年买的浅蓝
两条都没有这个舒服好康
不应该留下的






","甘肃
"
0,"怎么这么丑
","优衣库这绿裙子看着怪怪的，上身更怪

","山东
"
2,"五一出游穿搭随性自然，清爽不沉闷。
","五一出游需要一点清爽的🍋
遮阳帽👒可是少不了的哦
半身裙：UR
内搭：优衣库
衬衫：vcanstudio

","重庆
"
2,"优衣库JWA系列版型被你狠狠拿捏了会 哦
","优衣库JWA系列开挂喽
太爱了每一件都细节感满满，面料也很扎实
麻混无袖衬衫很适合夏季穿
印花T恤面料是肌理感的，性价比很高
麻混纺喇叭裙从面料到设计绝对是王炸
","河北
"
1,"“这小男孩是谁啊？星战迷在哪里”
","优衣库联名星球大战，这件衣服的图案源于电影海报天行者安纳金主题，必须来一件
 

","北京
"
1,"优衣库迪士尼联名米奇辣妹t恤
",#NAME?,"江苏
"
2,"优衣库真香
","我也真帅
","浙江
"
2,"优衣库的新款蕾丝背心也太bm了吧纯欲风
","
","安徽
"
2,"优衣库也能穿好cleanfit
","前几天逛了一下优衣库一眼就被里面的格子衫吸引了随便选了一件上身都很好看
","山东
"
2,"优衣库包屁衣
","优衣库的宝宝包屁衣花色太好看啦，必须安排上
每个花色都想买给崽子，太喜欢了
不仅可爱，而且性价比高，才2 
透气舒适

","江西
"
2,"情侣穿搭分享
","试了两个颜色，因为只有这两个颜色降价粉色第一眼挺惊艳的，很显白但是稍微有点单调和显胖（当然，如果瘦的话就不用担心这个问题了）蓝色的越看越耐看，比粉色显瘦。这款比较百搭，喜欢的话可以去试穿，也可以通过我主页的太阳码购买哦
","江西
"
1,"原价
",#NAME?,"广东
"
2,"优衣库这波操作让我措不及防
","早晨上班发现大批量的衣服降价，自己心水的两款外套终于可以入啦
","江苏
"
2,"我是古希腊掌管苹果的神
","苹果型挚爱优衣库helloKitty限定短袖T恤
 
正肩+宽松版型=直击苹果型心脏
（从知道正肩这个概念之后也买过很多的正肩小短袖，但很少能买到真正心仪的版型，很多都会袖子很紧或者特别勒小肚子或者长度不够所以哪怕有正肩的加持却呈现出一种衣服包肉的感觉，没办法达到真正的显瘦）
 
我的小kitty宽松度长度正肩不勒手臂不勒肚子我的梦中情T
 

","河南
"
2,"优衣库皮质饺子包降价啦
","
","天津
"
2,"ootd优衣库夏季日系短袖衬衫真有型
","五一出行穿搭必备一套
衬衫宽松利落版型搭配休闲裤尽显潮流的同时营造干净随行少年感

","上海
"
2,"🇸🇬不高也可以显腿长
","今天的打工人穿搭素素的上班
很显腿长的牛仔裤很绝
优衣库果然很神
 

","新加坡
"
1,"羊毛
","优衣库b品。
","河南
"
2,"扣扣搜搜又下单
","在不知不觉中变成了优衣库女孩
","广西
"
2,"卡卡plog这个吊卡也太好看了吧
","这个优衣库和dimoo的联名真的太好看了吧
不愧我当时看着秒表下单的
终于是前100名

","广东
"
2,"0+穿搭分享—和海鸥的合影
","
优衣库女装轻盈云朵衫花式衬衫长袖通勤百搭空调衫10降价了1
优衣库女装休闲西装(秋季外套英伦)01UNIQLO
","浙江
"
1,"烧一下
","优衣库试衣间系列

","江苏
"
2,"春夏换季最喜欢的衣服
","优衣库茧形开衫
本来买来搭配背心和半裙的
但是半裙的码一直没有
后面无意中穿了zara那套
意外的和谐好康
优衣库和gu就是我的衣柜



","甘肃
"
1,"🇲🇴这就是大三巴的拍照机位。。。
","在大三巴正对面的优衣库
直接上二楼
周末上午10点多去的，排队拍照的十来个人
估计下午去的人会更多

","广东
"
2,"优衣库的这款大家都喜欢吧
","
","广东
"
1,"成都12°，上幼儿园穿搭
","短袖T：优衣库
防晒衣：汪汪队
瑜伽裤：小江南
袜子：H&M

","四川
"
2,"优衣库C打褶连衣裙降到1了
","挺适合海边度假的，昨晚抢了一件黑白色的。已经下架了，感觉蓝色的也不错。还能蹲吗？#
","海南
"
2,"CP質超高的uniqloC系列小黑裙
","身高1cm/體重kg穿XS合身
曲線有出來又不會緊身
真的好適合穿去上班喔
不性感但很知性
而且肚子的地方有留一點空間
不顯小腹
側邊的開衩也不會太高
在外面套上一件ZARA的西外
專業感立刻就出來了
以這個價格來說質量還是不錯的
真要說的話胸圍的部份比較小
對大胸的女孩比較不友好
 


","中国台湾
"
1,"优衣库童装
","10号，，邮费自理，在售价
#
","广东
"
2,"优衣库发现一件超好看的连衣裙  
","这条绿色裙子太让我意外了
尊嘟很好看显瘦又显白
全棉的面料超舒服
最重要的是真的很遮小肚子
货号：
喜欢的姐妹们快去试试看

","浙江
"
1,"回避型人格的日常
","穿搭#回避型依恋人格
","湖北
"
2,"简单且舒服
","


","江苏
"
2,"优衣库好韩
","好喜欢优衣库的新品儿童款小碎花裙
坐等降价

","天津
"
2,"好好好
","
","福建
"
2,"优衣库JWA让我选择困难症犯了
","优衣库和jwa的联名狠狠期待住了
这次的条纹短袖真的很好看
白色和藏青真的不知道选择哪个好 
网眼面料不知道洗了以后会不会变形

","广东
"
1,"优衣库兼职
","
","广东
"
1,"umc已拒
","还是会为月入w的工资的惋惜
","河南
"
1,"优衣库瑕疵
","
工装裤r货号
","广东
"
1,"÷优衣库mango小ck闲置
","优衣库jwa设计师合作款牛仔裤10/A 
优衣库史努比t恤1全新S码 
mango针织开衫米白色S码 
黑色连衣裙商场买的全新没穿过 
条纹针织衫 
小CK羊羔绒斜挎包 
紫色小方包商场买的 

","江苏
"
1,"优衣库版Lemaire穿搭红+绿未尝不可？
","#
","江苏
"
1,".2第10家和第11家优衣库b品
","怀疑白天被洗劫过了，看评论区链接进，一天跑好多家哦
 

","浙江
"
2,"硬控黑研姐三秒
","优衣库你的联动我给满分
黑研姐又又又又幸福了
 

","浙江
"
2,"明天穿什么，优衣库穿搭
","优衣库U系列衬衣
真是Lemaire平替呀

","重庆
"
1,"超爱神裤优衣库YYDS
","i记录📝闲鱼的日常
 

","四川
"
1,"1的优衣库t
","
","广东
"
2,"优衣库JWA联名系列
","
","福建
"
1,"/2最新水游城一楼一处超赞打卡点
","找到优衣库的入口，说着图片顺序进去就可以啦。超出片喔，特别适合eva
 

","江苏
"
2,"美丽＝优衣库￥的快乐
","

 
好爱应该是男女同款买了紫色和灰色
想要简单又""我""的松弛感

","河南
"
1,"优衣库C系列抽绳短款夹克XL
","1出全新带吊牌优衣库抽绳夹克，深米色XL，没抢到的姐妹抓紧吧，仅有一件，支持改地址优衣库天猫旗舰店直接发货
","河北
"
2,"PloG.暴走银座
","图1和2是松屋百货的lv，中文导购特别多，东西也蛮全的，退税的话得去三楼办理，还得扣除一点手续费
除了松屋百货的lv，其他基本在ginzasix就能买到我想要的东西了，吃的东西也巨多我很爱逛
ginzasix四周有doverstreetmarket和优衣库，都很适合逛一逛

","日本
"
2,"一米五，优衣库碎花真的好bm
","童装就是小个子天菜
 

","上海
"
2,"优衣库 白色半裙一衣多穿，1套穿搭灵感
","
","北京
"
2,"优衣库童装永久降价合集整理，不会恢复原价
","
","河南
"
2,"优衣库yyds
","优衣库yyds，这几年优衣库的联名都可以的
","上海
"
